country,latitude,longitude,speed_kmh,type,flags,source_file
Algeria,36.137602,0.784792,0,128,1024,Algeria_osm.spc
Algeria,36.138166,0.786837,0,128,1024,Algeria_osm.spc
Algeria,36.136639,0.799084,0,128,1024,Algeria_osm.spc
Algeria,36.137322,0.802031,0,128,1024,Algeria_osm.spc
Algeria,36.137886,0.80378,0,128,1024,Algeria_osm.spc
Algeria,36.178458,1.3581,0,128,1024,Algeria_osm.spc
Algeria,36.144336,1.37623,0,128,1024,Algeria_osm.spc
Algeria,36.145612,1.384466,0,128,1024,Algeria_osm.spc
Algeria,36.140302,1.479644,0,128,1024,Algeria_osm.spc
Algeria,36.139504,1.517703,0,128,1024,Algeria_osm.spc
Algeria,35.450295,1.81031,0,128,1024,Algeria_osm.spc
Algeria,36.262621,2.20014,0,128,1024,Algeria_osm.spc
Algeria,36.449533,2.684915,0,128,1024,Algeria_osm.spc
Algeria,36.667716,2.737595,0,128,1024,Algeria_osm.spc
Algeria,36.67888,2.774891,0,128,1024,Algeria_osm.spc
Algeria,36.700588,2.827274,0,128,1024,Algeria_osm.spc
Algeria,36.722535,2.838712,0,128,1024,Algeria_osm.spc
Algeria,36.721586,2.857968,0,128,1024,Algeria_osm.spc
Algeria,36.739714,2.902528,0,128,1024,Algeria_osm.spc
Algeria,36.741504,2.915067,80,128,1024,Algeria_osm.spc
Algeria,36.692926,2.959663,0,128,1024,Algeria_osm.spc
Algeria,36.681417,2.990399,120,128,1024,Algeria_osm.spc
Algeria,35.705993,2.842465,0,128,1024,Algeria_osm.spc
Algeria,33.871703,2.85718,0,128,1024,Algeria_osm.spc
Algeria,33.850396,2.868292,0,128,1024,Algeria_osm.spc
Algeria,33.845829,2.873357,0,128,1024,Algeria_osm.spc
Algeria,36.759452,2.966417,0,128,1024,Algeria_osm.spc
Algeria,35.213515,3.02368,0,128,1024,Algeria_osm.spc
Algeria,36.773257,3.024377,0,128,1024,Algeria_osm.spc
Algeria,36.777865,3.053345,0,128,1024,Algeria_osm.spc
Algeria,36.770872,3.06074,0,128,1024,Algeria_osm.spc
Algeria,36.707176,3.047658,0,128,1024,Algeria_osm.spc
Algeria,36.722056,3.106478,0,128,1024,Algeria_osm.spc
Algeria,36.708919,3.106547,0,128,1024,Algeria_osm.spc
Algeria,36.645934,3.108132,0,128,1024,Algeria_osm.spc
Algeria,36.698855,3.12053,0,128,1024,Algeria_osm.spc
Algeria,36.740468,3.121849,0,128,1024,Algeria_osm.spc
Algeria,36.740742,3.122169,0,128,1024,Algeria_osm.spc
Algeria,36.734318,3.147901,80,128,1024,Algeria_osm.spc
Algeria,36.732912,3.150809,80,128,1024,Algeria_osm.spc
Algeria,36.728727,3.159042,0,128,1024,Algeria_osm.spc
Algeria,36.727446,3.180513,0,128,1024,Algeria_osm.spc
Algeria,36.739855,3.195355,0,128,1024,Algeria_osm.spc
Algeria,36.738419,3.195692,0,128,1024,Algeria_osm.spc
Algeria,36.73832,3.195824,60,128,1024,Algeria_osm.spc
Algeria,36.735494,3.196008,0,128,1024,Algeria_osm.spc
Algeria,36.728152,3.196544,0,128,1024,Algeria_osm.spc
Algeria,36.725616,3.198424,60,128,1024,Algeria_osm.spc
Algeria,36.707285,3.209278,0,128,1024,Algeria_osm.spc
Algeria,36.714721,3.237045,0,128,1024,Algeria_osm.spc
Algeria,34.940328,3.054776,0,128,1024,Algeria_osm.spc
Algeria,34.830014,3.114972,0,128,1024,Algeria_osm.spc
Algeria,34.741921,3.187821,0,128,1024,Algeria_osm.spc
Algeria,34.698077,3.237175,0,128,1024,Algeria_osm.spc
Algeria,34.467357,3.233794,0,128,1024,Algeria_osm.spc
Algeria,34.627763,3.25008,0,128,1024,Algeria_osm.spc
Algeria,36.692805,3.276253,0,128,1024,Algeria_osm.spc
Algeria,36.723307,3.3488,0,128,1024,Algeria_osm.spc
Algeria,32.446598,3.701008,0,128,1024,Algeria_osm.spc
Algeria,36.354478,3.911703,0,128,1024,Algeria_osm.spc
Algeria,36.896957,4.026873,30,128,1024,Algeria_osm.spc
Algeria,36.316157,4.156418,100,128,1024,Algeria_osm.spc
Algeria,36.066587,4.834242,0,128,1024,Algeria_osm.spc
Algeria,34.496189,5.051732,0,128,1024,Algeria_osm.spc
Algeria,31.924728,5.07665,0,128,1024,Algeria_osm.spc
Algeria,34.660947,5.107929,60,128,1024,Algeria_osm.spc
Algeria,34.671138,5.109557,0,128,1024,Algeria_osm.spc
Algeria,34.739194,5.1804,80,128,1024,Algeria_osm.spc
Algeria,36.155885,5.270201,0,128,1024,Algeria_osm.spc
Algeria,36.162512,5.323594,120,128,1024,Algeria_osm.spc
Algeria,36.160651,5.335561,0,128,1024,Algeria_osm.spc
Algeria,36.193179,5.353648,50,128,1024,Algeria_osm.spc
Algeria,36.157906,5.359666,120,128,1024,Algeria_osm.spc
Algeria,36.151594,5.425623,0,128,1024,Algeria_osm.spc
Algeria,36.160374,5.448374,120,128,1024,Algeria_osm.spc
Algeria,36.171598,5.481531,120,128,1024,Algeria_osm.spc
Algeria,36.174881,5.508878,120,128,1024,Algeria_osm.spc
Algeria,36.175643,5.518139,120,128,1024,Algeria_osm.spc
Algeria,36.172084,5.529498,120,128,1024,Algeria_osm.spc
Algeria,36.163349,5.550313,120,128,1024,Algeria_osm.spc
Algeria,36.15906,5.566815,120,128,1024,Algeria_osm.spc
Algeria,36.170477,5.637217,120,128,1024,Algeria_osm.spc
Algeria,36.176675,5.677507,0,128,1024,Algeria_osm.spc
Algeria,36.176146,5.684412,0,128,1024,Algeria_osm.spc
Algeria,36.174127,5.695415,120,128,1024,Algeria_osm.spc
Algeria,34.795984,5.614962,80,128,1024,Algeria_osm.spc
Algeria,34.931083,5.662703,80,128,1024,Algeria_osm.spc
Algeria,34.834335,5.690074,80,128,1024,Algeria_osm.spc
Algeria,34.838173,5.697369,80,128,1024,Algeria_osm.spc
Algeria,34.796011,5.717736,0,128,1024,Algeria_osm.spc
Algeria,34.777854,5.730723,0,128,1024,Algeria_osm.spc
Algeria,34.75666,5.735237,80,128,1024,Algeria_osm.spc
Algeria,36.163939,5.798212,120,128,1024,Algeria_osm.spc
Algeria,36.146982,5.835515,120,128,1024,Algeria_osm.spc
Algeria,36.146793,5.835536,120,128,1024,Algeria_osm.spc
Algeria,36.13941,5.873295,120,128,1024,Algeria_osm.spc
Algeria,36.133447,5.947669,120,128,1024,Algeria_osm.spc
Algeria,36.133306,5.94775,120,128,1024,Algeria_osm.spc
Algeria,33.994797,5.882441,0,128,1024,Algeria_osm.spc
Algeria,33.637001,5.962733,0,128,1024,Algeria_osm.spc
Algeria,36.429996,6.077832,0,128,1024,Algeria_osm.spc
Algeria,36.143153,6.107434,0,128,1024,Algeria_osm.spc
Algeria,36.141817,6.124242,0,128,1024,Algeria_osm.spc
Algeria,36.182491,6.185217,0,128,1024,Algeria_osm.spc
Algeria,36.179912,6.246335,0,128,1024,Algeria_osm.spc
Algeria,36.182451,6.250109,0,128,1024,Algeria_osm.spc
Algeria,36.244983,6.387186,0,128,1024,Algeria_osm.spc
Algeria,34.083944,6.335578,80,128,1024,Algeria_osm.spc
Algeria,36.281119,6.512575,0,128,1024,Algeria_osm.spc
Algeria,36.320204,6.578208,0,128,1024,Algeria_osm.spc
Algeria,36.312215,6.5789,0,128,1024,Algeria_osm.spc
Algeria,33.688261,6.697347,80,128,1024,Algeria_osm.spc
Algeria,33.669116,6.713628,80,128,1024,Algeria_osm.spc
Algeria,33.666029,6.715776,80,128,1024,Algeria_osm.spc
Algeria,33.649088,6.73427,80,128,1024,Algeria_osm.spc
Algeria,33.62588,6.737694,80,128,1024,Algeria_osm.spc
Algeria,35.860815,7.158258,0,128,1024,Algeria_osm.spc
Algeria,36.367941,7.232094,0,128,1024,Algeria_osm.spc
Algeria,36.734051,7.250259,0,128,1024,Algeria_osm.spc
Algeria,35.711421,7.34054,0,128,1024,Algeria_osm.spc
Algeria,36.81087,7.346055,0,128,1024,Algeria_osm.spc
Algeria,36.840511,7.438163,0,128,1024,Algeria_osm.spc
Algeria,36.82609,7.61457,0,128,1024,Algeria_osm.spc
Algeria,36.858348,7.711124,0,128,1024,Algeria_osm.spc
Andorra,42.479835,1.489459,70,128,1024,Andorra_osm.spc
Andorra,42.552453,1.508456,0,128,1024,Andorra_osm.spc
Andorra,42.52537,1.5206,0,128,1024,Andorra_osm.spc
Andorra,42.518923,1.524398,0,128,1024,Andorra_osm.spc
Andorra,42.510765,1.532716,0,128,1024,Andorra_osm.spc
Andorra,42.507063,1.537556,60,128,1024,Andorra_osm.spc
Andorra,42.521825,1.559404,70,128,1024,Andorra_osm.spc
Andorra,42.523205,1.561516,0,128,1024,Andorra_osm.spc
Andorra,42.57986,1.659489,0,128,1024,Andorra_osm.spc
Andorra,42.548,1.69809,0,128,1024,Andorra_osm.spc
Andorra,42.548,1.69809,60,128,1024,Andorra_osm.spc
Austria,47.129944,10.064608,100,128,1024,Austria_osm.spc
Austria,47.139539,10.158074,50,128,1024,Austria_osm.spc
Austria,47.128988,10.267996,50,128,1024,Austria_osm.spc
Austria,47.085077,10.467614,50,128,1024,Austria_osm.spc
Austria,47.291476,10.437412,0,128,1024,Austria_osm.spc
Austria,46.889529,10.499771,50,128,1024,Austria_osm.spc
Austria,47.138274,10.528173,100,128,1024,Austria_osm.spc
Austria,47.138253,10.528269,100,128,1024,Austria_osm.spc
Austria,47.152578,10.561832,0,128,1024,Austria_osm.spc
Austria,47.016943,10.60726,80,128,1024,Austria_osm.spc
Austria,47.217165,10.727184,130,128,1024,Austria_osm.spc
Austria,47.217169,10.727267,130,128,1024,Austria_osm.spc
Austria,47.217142,10.728109,130,128,1024,Austria_osm.spc
Austria,47.217047,10.730468,130,128,1024,Austria_osm.spc
Austria,46.969697,10.535904,50,128,1024,Austria_osm.spc
Austria,47.413369,10.583038,0,128,1024,Austria_osm.spc
Austria,47.30789,10.585196,0,128,1024,Austria_osm.spc
Austria,47.492398,10.587056,40,128,1024,Austria_osm.spc
Austria,47.491867,10.587975,0,128,1024,Austria_osm.spc
Austria,47.443759,10.640709,0,128,1024,Austria_osm.spc
Austria,47.498402,10.719844,0,128,1024,Austria_osm.spc
Austria,47.448534,10.740802,0,128,1024,Austria_osm.spc
Austria,47.496872,10.742763,0,128,1024,Austria_osm.spc
Austria,47.513391,10.717919,0,128,1024,Austria_osm.spc
Austria,47.510143,10.718874,0,128,1024,Austria_osm.spc
Austria,47.277451,10.792778,60,128,1024,Austria_osm.spc
Austria,47.382471,10.881408,80,128,1024,Austria_osm.spc
Austria,47.300231,10.913449,50,128,1024,Austria_osm.spc
Austria,47.300094,10.919437,50,128,1024,Austria_osm.spc
Austria,47.300142,10.919449,50,128,1024,Austria_osm.spc
Austria,47.26414,10.923177,50,128,1024,Austria_osm.spc
Austria,47.114019,10.79726,0,128,1024,Austria_osm.spc
Austria,47.056157,10.854955,0,128,1024,Austria_osm.spc
Austria,47.200023,10.900643,50,128,1024,Austria_osm.spc
Austria,47.174105,10.910144,60,128,1024,Austria_osm.spc
Austria,47.099173,10.953451,0,128,1024,Austria_osm.spc
Austria,47.050467,10.96606,0,128,1024,Austria_osm.spc
Austria,47.309769,11.059029,0,128,1024,Austria_osm.spc
Austria,47.309571,11.069147,40,128,1024,Austria_osm.spc
Austria,47.309101,11.076143,40,128,1024,Austria_osm.spc
Austria,47.313711,11.078961,40,128,1024,Austria_osm.spc
Austria,47.313422,11.080769,40,128,1024,Austria_osm.spc
Austria,47.289103,11.221285,50,128,1024,Austria_osm.spc
Austria,47.288785,11.221969,50,128,1024,Austria_osm.spc
Austria,47.276249,11.244567,80,128,1024,Austria_osm.spc
Austria,47.196621,11.151451,50,128,1024,Austria_osm.spc
Austria,47.194684,11.159496,50,128,1024,Austria_osm.spc
Austria,47.25685,11.309644,50,128,1024,Austria_osm.spc
Austria,47.269321,11.354115,30,128,1024,Austria_osm.spc
Austria,47.26335,11.356217,0,128,1024,Austria_osm.spc
Austria,47.25972,11.3619,50,128,1024,Austria_osm.spc
Austria,47.262646,11.3728,0,128,1024,Austria_osm.spc
Austria,47.274211,11.389424,0,128,1024,Austria_osm.spc
Austria,47.276107,11.396384,0,128,1024,Austria_osm.spc
Austria,47.257924,11.406629,50,128,1024,Austria_osm.spc
Austria,47.270872,11.417378,50,128,1024,Austria_osm.spc
Austria,47.260829,11.419194,0,128,1024,Austria_osm.spc
Austria,47.282038,11.421367,0,128,1024,Austria_osm.spc
Austria,47.274279,11.435691,0,128,1024,Austria_osm.spc
Austria,47.283144,11.493247,30,128,1024,Austria_osm.spc
Austria,47.150606,11.354122,50,128,1024,Austria_osm.spc
Austria,47.185159,11.400096,60,128,1024,Austria_osm.spc
Austria,47.234843,11.402404,30,128,1024,Austria_osm.spc
Austria,47.186099,11.404814,0,128,1024,Austria_osm.spc
Austria,47.230638,11.406657,30,128,1024,Austria_osm.spc
Austria,47.284996,11.510873,0,128,1024,Austria_osm.spc
Austria,47.283209,11.518379,0,128,1024,Austria_osm.spc
Austria,47.303544,11.527334,40,128,1024,Austria_osm.spc
Austria,47.293068,11.527891,0,128,1024,Austria_osm.spc
Austria,47.299602,11.528027,40,128,1024,Austria_osm.spc
Austria,47.280242,11.528459,0,128,1024,Austria_osm.spc
Austria,47.289743,11.52857,40,128,1024,Austria_osm.spc
Austria,47.287083,11.533848,30,128,1024,Austria_osm.spc
Austria,47.320931,11.588745,40,128,1024,Austria_osm.spc
Austria,47.301122,11.629837,0,128,1024,Austria_osm.spc
Austria,47.333568,11.68239,100,128,1024,Austria_osm.spc
Austria,47.334274,11.683005,100,128,1024,Austria_osm.spc
Austria,47.334779,11.68341,100,128,1024,Austria_osm.spc
Austria,47.334829,11.683445,100,128,1024,Austria_osm.spc
Austria,47.338469,11.683726,0,128,1024,Austria_osm.spc
Austria,47.365362,11.732163,70,128,1024,Austria_osm.spc
Austria,47.37645,11.747754,0,128,1024,Austria_osm.spc
Austria,47.425871,11.749018,70,128,1024,Austria_osm.spc
Austria,47.518155,11.708767,70,128,1024,Austria_osm.spc
Austria,47.411482,11.849378,0,128,1024,Austria_osm.spc
Austria,47.436552,11.875763,0,128,1024,Austria_osm.spc
Austria,47.46894,11.957705,0,128,1024,Austria_osm.spc
Austria,47.479805,11.992212,100,128,1024,Austria_osm.spc
Austria,47.479925,11.993177,0,128,1024,Austria_osm.spc
Austria,47.20424,11.869711,0,128,1024,Austria_osm.spc
Austria,47.207743,11.871573,50,128,1024,Austria_osm.spc
Austria,47.230719,11.880731,50,128,1024,Austria_osm.spc
Austria,47.482949,12.010819,100,128,1024,Austria_osm.spc
Austria,47.482964,12.010894,100,128,1024,Austria_osm.spc
Austria,47.483138,12.01171,100,128,1024,Austria_osm.spc
Austria,47.485254,12.058687,0,128,1024,Austria_osm.spc
Austria,47.484219,12.065007,0,128,1024,Austria_osm.spc
Austria,47.494705,12.065544,0,128,1024,Austria_osm.spc
Austria,47.493764,12.06918,0,128,1024,Austria_osm.spc
Austria,47.48463,12.069841,0,128,1024,Austria_osm.spc
Austria,47.486118,12.072192,0,128,1024,Austria_osm.spc
Austria,47.499614,12.096209,0,128,1024,Austria_osm.spc
Austria,47.487993,12.097278,0,128,1024,Austria_osm.spc
Austria,47.486947,12.111832,0,128,1024,Austria_osm.spc
Austria,47.506835,12.065577,0,128,1024,Austria_osm.spc
Austria,47.502307,12.073819,0,128,1024,Austria_osm.spc
Austria,47.51268,12.087728,0,128,1024,Austria_osm.spc
Austria,47.523945,12.091107,50,128,1024,Austria_osm.spc
Austria,47.515655,12.09177,0,128,1024,Austria_osm.spc
Austria,47.515088,12.091879,50,128,1024,Austria_osm.spc
Austria,47.546803,12.102296,0,128,1024,Austria_osm.spc
Austria,47.52675,12.106663,0,128,1024,Austria_osm.spc
Austria,47.584174,12.15798,50,128,1024,Austria_osm.spc
Austria,47.587386,12.17031,0,128,1024,Austria_osm.spc
Austria,47.585975,12.17604,0,128,1024,Austria_osm.spc
Austria,47.589948,12.178572,30,128,1024,Austria_osm.spc
Austria,47.526563,12.183055,0,128,1024,Austria_osm.spc
Austria,47.522235,12.191724,70,128,1024,Austria_osm.spc
Austria,47.522172,12.254851,60,128,1024,Austria_osm.spc
Austria,47.476812,12.344812,0,128,1024,Austria_osm.spc
Austria,47.483959,12.346075,0,128,1024,Austria_osm.spc
Austria,47.449253,12.392657,0,128,1024,Austria_osm.spc
Austria,47.376265,12.41918,50,128,1024,Austria_osm.spc
Austria,47.41822,12.421618,50,128,1024,Austria_osm.spc
Austria,47.120654,12.505663,80,128,1024,Austria_osm.spc
Austria,47.00154,12.542213,0,128,1024,Austria_osm.spc
Austria,47.589051,12.555937,60,128,1024,Austria_osm.spc
Austria,47.588925,12.556678,60,128,1024,Austria_osm.spc
Austria,46.946382,12.565579,0,128,1024,Austria_osm.spc
Austria,46.771261,12.600493,0,128,1024,Austria_osm.spc
Austria,46.872799,12.680182,0,128,1024,Austria_osm.spc
Austria,47.464884,12.602611,50,128,1024,Austria_osm.spc
Austria,46.825076,12.755937,0,128,1024,Austria_osm.spc
Austria,46.813359,12.844882,80,128,1024,Austria_osm.spc
Austria,46.779591,12.89527,0,128,1024,Austria_osm.spc
Austria,47.066741,12.775899,50,128,1024,Austria_osm.spc
Austria,47.055868,12.805447,0,128,1024,Austria_osm.spc
Austria,47.14379,12.81544,50,128,1024,Austria_osm.spc
Austria,47.345505,12.799172,0,128,1024,Austria_osm.spc
Austria,47.435497,12.84266,50,128,1024,Austria_osm.spc
Austria,47.427075,12.848052,20,128,1024,Austria_osm.spc
Austria,47.291551,12.962495,0,128,1024,Austria_osm.spc
Austria,47.92226,12.972718,0,128,1024,Austria_osm.spc
Austria,47.921482,12.973012,0,128,1024,Austria_osm.spc
Austria,47.784449,12.980961,0,128,1024,Austria_osm.spc
Austria,47.78509,12.981068,100,128,1024,Austria_osm.spc
Austria,47.784394,12.98144,100,128,1024,Austria_osm.spc
Austria,47.794359,12.984245,0,128,1024,Austria_osm.spc
Austria,47.797442,12.986827,0,128,1024,Austria_osm.spc
Austria,47.799828,12.988648,0,128,1024,Austria_osm.spc
Austria,47.80048,12.98915,0,128,1024,Austria_osm.spc
Austria,46.671054,13.000675,50,128,1024,Austria_osm.spc
Austria,46.740917,13.029401,70,128,1024,Austria_osm.spc
Austria,47.812524,13.007122,0,128,1024,Austria_osm.spc
Austria,47.809705,13.010878,0,128,1024,Austria_osm.spc
Austria,47.871489,13.012161,0,128,1024,Austria_osm.spc
Austria,47.871546,13.012284,0,128,1024,Austria_osm.spc
Austria,47.809321,13.012396,0,128,1024,Austria_osm.spc
Austria,47.823976,13.01313,80,128,1024,Austria_osm.spc
Austria,47.756821,13.015188,40,128,1024,Austria_osm.spc
Belgium,50.933238,2.744745,0,128,1024,Belgium_osm.spc
Belgium,51.068136,2.793446,0,128,1024,Belgium_osm.spc
Belgium,51.204343,2.863735,50,128,1024,Belgium_osm.spc
Belgium,51.031424,2.878503,50,128,1024,Belgium_osm.spc
Belgium,51.214181,2.885969,50,128,1024,Belgium_osm.spc
Belgium,51.098425,2.88775,70,128,1024,Belgium_osm.spc
Belgium,51.110061,2.89059,70,128,1024,Belgium_osm.spc
Belgium,51.21889,2.896507,50,128,1024,Belgium_osm.spc
Belgium,51.025393,2.908634,0,128,1024,Belgium_osm.spc
Belgium,51.214546,2.920629,70,128,1024,Belgium_osm.spc
Belgium,51.160484,2.935922,0,128,1024,Belgium_osm.spc
Belgium,51.157853,2.940494,0,128,1024,Belgium_osm.spc
Belgium,51.226698,2.941505,0,128,1024,Belgium_osm.spc
Belgium,51.149623,2.953563,0,128,1024,Belgium_osm.spc
Belgium,51.149227,2.953822,0,128,1024,Belgium_osm.spc
Belgium,51.149721,2.954166,0,128,1024,Belgium_osm.spc
Belgium,51.149377,2.954349,0,128,1024,Belgium_osm.spc
Belgium,51.15718,2.970953,30,128,1024,Belgium_osm.spc
Belgium,51.131142,2.983743,0,128,1024,Belgium_osm.spc
Belgium,51.07396,2.9843,0,128,1024,Belgium_osm.spc
Belgium,51.073839,2.984359,0,128,1024,Belgium_osm.spc
Belgium,50.853549,2.801326,90,128,1024,Belgium_osm.spc
Belgium,50.782371,2.83419,0,128,1024,Belgium_osm.spc
Belgium,50.86431,2.859207,0,128,1024,Belgium_osm.spc
Belgium,50.863867,2.859463,0,128,1024,Belgium_osm.spc
Belgium,50.864549,2.859884,0,128,1024,Belgium_osm.spc
Belgium,50.864438,2.860024,0,128,1024,Belgium_osm.spc
Belgium,50.78438,2.87658,0,128,1024,Belgium_osm.spc
Belgium,50.870945,2.887003,0,128,1024,Belgium_osm.spc
Belgium,50.871186,2.888387,0,128,1024,Belgium_osm.spc
Belgium,50.967654,2.904693,0,128,1024,Belgium_osm.spc
Belgium,50.919525,2.917323,50,128,1024,Belgium_osm.spc
Belgium,50.875538,2.917998,0,128,1024,Belgium_osm.spc
Belgium,50.889426,2.936225,0,128,1024,Belgium_osm.spc
Belgium,50.891307,2.937437,0,128,1024,Belgium_osm.spc
Belgium,51.120679,3.000497,0,128,1024,Belgium_osm.spc
Belgium,51.120335,3.00145,0,128,1024,Belgium_osm.spc
Belgium,51.114898,3.010208,0,128,1024,Belgium_osm.spc
Belgium,51.021036,3.013801,0,128,1024,Belgium_osm.spc
Belgium,51.022462,3.044399,0,128,1024,Belgium_osm.spc
Belgium,51.228958,3.206106,50,128,1024,Belgium_osm.spc
Belgium,51.20957,3.213462,0,128,1024,Belgium_osm.spc
Belgium,51.199107,3.218833,50,128,1024,Belgium_osm.spc
Belgium,51.101661,3.22414,0,128,1024,Belgium_osm.spc
Belgium,51.100907,3.224639,0,128,1024,Belgium_osm.spc
Belgium,51.198668,3.230179,0,128,1024,Belgium_osm.spc
Belgium,51.221051,3.234862,0,128,1024,Belgium_osm.spc
Belgium,51.216843,3.238255,0,128,1024,Belgium_osm.spc
Belgium,50.930909,3.014918,0,128,1024,Belgium_osm.spc
Belgium,50.788657,3.015922,90,128,1024,Belgium_osm.spc
Belgium,50.782013,3.02774,50,128,1024,Belgium_osm.spc
Belgium,50.93681,3.055618,0,128,1024,Belgium_osm.spc
Belgium,50.943177,3.058972,0,128,1024,Belgium_osm.spc
Belgium,50.780845,3.067664,50,128,1024,Belgium_osm.spc
Belgium,50.7961,3.069846,90,128,1024,Belgium_osm.spc
Belgium,50.942657,3.078512,0,128,1024,Belgium_osm.spc
Belgium,50.946697,3.098223,90,128,1024,Belgium_osm.spc
Belgium,50.946001,3.098362,90,128,1024,Belgium_osm.spc
Belgium,50.951523,3.098681,0,128,1024,Belgium_osm.spc
Belgium,50.952258,3.099008,0,128,1024,Belgium_osm.spc
Belgium,50.950861,3.099108,0,128,1024,Belgium_osm.spc
Belgium,50.939191,3.099134,90,128,1024,Belgium_osm.spc
Belgium,50.951515,3.09949,0,128,1024,Belgium_osm.spc
Belgium,50.938495,3.099826,90,128,1024,Belgium_osm.spc
Belgium,50.961666,3.100899,0,128,1024,Belgium_osm.spc
Belgium,50.960303,3.101082,0,128,1024,Belgium_osm.spc
Belgium,50.933988,3.101388,0,128,1024,Belgium_osm.spc
Belgium,50.933355,3.101841,0,128,1024,Belgium_osm.spc
Belgium,50.928029,3.105904,0,128,1024,Belgium_osm.spc
Belgium,50.92762,3.10689,0,128,1024,Belgium_osm.spc
Belgium,50.981114,3.132028,0,128,1024,Belgium_osm.spc
Belgium,50.981243,3.132839,0,128,1024,Belgium_osm.spc
Belgium,50.950982,3.137892,50,128,1024,Belgium_osm.spc
Belgium,50.951248,3.137949,50,128,1024,Belgium_osm.spc
Belgium,50.951147,3.138555,50,128,1024,Belgium_osm.spc
Belgium,50.950892,3.138581,50,128,1024,Belgium_osm.spc
Belgium,50.922821,3.139225,0,128,1024,Belgium_osm.spc
Belgium,50.922715,3.1404,70,128,1024,Belgium_osm.spc
Belgium,50.866765,3.15053,0,128,1024,Belgium_osm.spc
Belgium,50.921786,3.157574,70,128,1024,Belgium_osm.spc
Belgium,50.921942,3.158739,70,128,1024,Belgium_osm.spc
Belgium,50.975782,3.164291,0,128,1024,Belgium_osm.spc
Belgium,50.782174,3.164841,0,128,1024,Belgium_osm.spc
Belgium,50.975633,3.165636,0,128,1024,Belgium_osm.spc
Belgium,50.881429,3.18097,50,128,1024,Belgium_osm.spc
Belgium,50.809518,3.186042,50,128,1024,Belgium_osm.spc
Belgium,50.768463,3.192142,70,128,1024,Belgium_osm.spc
Belgium,50.813426,3.198978,50,128,1024,Belgium_osm.spc
Belgium,50.803383,3.221375,50,128,1024,Belgium_osm.spc
Belgium,50.925491,3.224479,50,128,1024,Belgium_osm.spc
Belgium,50.811853,3.235368,50,128,1024,Belgium_osm.spc
Belgium,50.797146,3.241649,70,128,1024,Belgium_osm.spc
Belgium,50.88991,3.247328,0,128,1024,Belgium_osm.spc
Belgium,50.889851,3.248213,0,128,1024,Belgium_osm.spc
Belgium,51.313384,3.122675,0,128,1024,Belgium_osm.spc
Belgium,51.303697,3.142756,0,128,1024,Belgium_osm.spc
Belgium,51.303481,3.143254,0,128,1024,Belgium_osm.spc
Belgium,51.320741,3.153162,0,128,1024,Belgium_osm.spc
Belgium,51.327233,3.182454,0,128,1024,Belgium_osm.spc
Belgium,51.328093,3.193251,0,128,1024,Belgium_osm.spc
Belgium,51.327514,3.199366,0,128,1024,Belgium_osm.spc
Belgium,50.736285,3.20708,50,128,1024,Belgium_osm.spc
Belgium,50.799409,3.250713,0,128,1024,Belgium_osm.spc
Belgium,50.799277,3.250803,0,128,1024,Belgium_osm.spc
Belgium,50.886524,3.255452,70,128,1024,Belgium_osm.spc
Belgium,50.886262,3.256484,70,128,1024,Belgium_osm.spc
Belgium,50.833983,3.258823,0,128,1024,Belgium_osm.spc
Belgium,50.804446,3.26208,0,128,1024,Belgium_osm.spc
Belgium,50.911227,3.268553,70,128,1024,Belgium_osm.spc
Belgium,50.911837,3.268632,70,128,1024,Belgium_osm.spc
Belgium,50.851475,3.269738,50,128,1024,Belgium_osm.spc
Belgium,50.856245,3.270155,50,128,1024,Belgium_osm.spc
Belgium,50.855642,3.270332,50,128,1024,Belgium_osm.spc
Belgium,50.991242,3.279055,0,128,1024,Belgium_osm.spc
Belgium,50.991567,3.279653,0,128,1024,Belgium_osm.spc
Belgium,50.836363,3.281898,50,128,1024,Belgium_osm.spc
Belgium,50.819518,3.30021,0,128,1024,Belgium_osm.spc
Belgium,50.777261,3.304563,70,128,1024,Belgium_osm.spc
Belgium,50.77725,3.304793,70,128,1024,Belgium_osm.spc
Belgium,50.85435,3.333629,0,128,1024,Belgium_osm.spc
Belgium,50.79546,3.37034,0,128,1024,Belgium_osm.spc
Belgium,50.788261,3.37982,0,128,1024,Belgium_osm.spc
Belgium,50.899971,3.402806,0,128,1024,Belgium_osm.spc
Belgium,50.900458,3.403426,0,128,1024,Belgium_osm.spc
Belgium,50.881099,3.404769,50,128,1024,Belgium_osm.spc
Belgium,50.881517,3.414764,50,128,1024,Belgium_osm.spc
Belgium,50.762654,3.436558,70,128,1024,Belgium_osm.spc
Belgium,50.875533,3.445348,50,128,1024,Belgium_osm.spc
Belgium,50.872801,3.45437,50,128,1024,Belgium_osm.spc
Belgium,50.729119,3.313124,50,128,1024,Belgium_osm.spc
Belgium,50.747758,3.319336,70,128,1024,Belgium_osm.spc
Belgium,50.747922,3.319384,70,128,1024,Belgium_osm.spc
Belgium,50.654171,3.362285,0,128,1024,Belgium_osm.spc
Belgium,50.728821,3.400441,50,128,1024,Belgium_osm.spc
Belgium,50.641271,3.418773,0,128,1024,Belgium_osm.spc
Belgium,50.647714,3.427023,0,128,1024,Belgium_osm.spc
Belgium,50.657875,3.435108,0,128,1024,Belgium_osm.spc
Belgium,50.694151,3.470006,0,128,1024,Belgium_osm.spc
